 T1 T2 T3 T4 T5 T6 T7 T8 T9 T10 T11 T12
Rand_0509 0.136945139165466 0.216999463698316 0.180995482036477 0.18234311152182 0.128946823410445 0.207820877917025 0.151076225578251 0.161092848828078 0.180777852094887 0.233568490839234 0.227039715417174 0.197892755366167
Rand_0510 0.207820877917025 0.180777852094887 0.197892755366167 0.136945139165466 0.128946823410445 0.180995482036477 0.151076225578251 0.18234311152182 0.216999463698316 0.161092848828078 0.233568490839234 0.227039715417174
Rand_0511 0.233568490839234 0.161092848828078 0.207820877917025 0.180995482036477 0.18234311152182 0.197892755366167 0.128946823410445 0.227039715417174 0.151076225578251 0.136945139165466 0.216999463698316 0.180777852094887
Rand_0512 0.207820877917025 0.128946823410445 0.136945139165466 0.216999463698316 0.18234311152182 0.161092848828078 0.180995482036477 0.227039715417174 0.180777852094887 0.197892755366167 0.151076225578251 0.233568490839234
Rand_0513 0.216999463698316 0.197892755366167 0.18234311152182 0.136945139165466 0.233568490839234 0.128946823410445 0.161092848828078 0.180995482036477 0.180777852094887 0.151076225578251 0.207820877917025 0.227039715417174
Rand_0514 0.180995482036477 0.233568490839234 0.197892755366167 0.227039715417174 0.216999463698316 0.207820877917025 0.180777852094887 0.136945139165466 0.151076225578251 0.161092848828078 0.18234311152182 0.128946823410445
Rand_0515 0.216999463698316 0.151076225578251 0.18234311152182 0.207820877917025 0.197892755366167 0.180777852094887 0.161092848828078 0.233568490839234 0.128946823410445 0.180995482036477 0.227039715417174 0.136945139165466
Rand_0516 0.180777852094887 0.207820877917025 0.227039715417174 0.18234311152182 0.136945139165466 0.180995482036477 0.128946823410445 0.197892755366167 0.216999463698316 0.233568490839234 0.151076225578251 0.161092848828078
Rand_0517 0.233568490839234 0.207820877917025 0.216999463698316 0.128946823410445 0.136945139165466 0.180995482036477 0.180777852094887 0.151076225578251 0.197892755366167 0.227039715417174 0.18234311152182 0.161092848828078
Rand_0518 0.180995482036477 0.197892755366167 0.136945139165466 0.227039715417174 0.233568490839234 0.216999463698316 0.151076225578251 0.180777852094887 0.207820877917025 0.18234311152182 0.128946823410445 0.161092848828078
Rand_0519 0.207820877917025 0.151076225578251 0.180777852094887 0.227039715417174 0.197892755366167 0.161092848828078 0.128946823410445 0.18234311152182 0.180995482036477 0.233568490839234 0.216999463698316 0.136945139165466
Rand_0520 0.151076225578251 0.180777852094887 0.233568490839234 0.197892755366167 0.128946823410445 0.180995482036477 0.207820877917025 0.136945139165466 0.227039715417174 0.216999463698316 0.18234311152182 0.161092848828078
Rand_0521 0.128946823410445 0.151076225578251 0.18234311152182 0.161092848828078 0.136945139165466 0.197892755366167 0.180995482036477 0.216999463698316 0.233568490839234 0.207820877917025 0.180777852094887 0.227039715417174
Rand_0522 0.18234311152182 0.136945139165466 0.207820877917025 0.128946823410445 0.227039715417174 0.180777852094887 0.161092848828078 0.233568490839234 0.216999463698316 0.151076225578251 0.180995482036477 0.197892755366167
Rand_0523 0.151076225578251 0.207820877917025 0.161092848828078 0.18234311152182 0.197892755366167 0.216999463698316 0.227039715417174 0.233568490839234 0.180995482036477 0.180777852094887 0.136945139165466 0.128946823410445
Rand_0524 0.136945139165466 0.151076225578251 0.207820877917025 0.233568490839234 0.216999463698316 0.161092848828078 0.227039715417174 0.180995482036477 0.18234311152182 0.180777852094887 0.197892755366167 0.128946823410445
Rand_0525 0.18234311152182 0.136945139165466 0.233568490839234 0.216999463698316 0.128946823410445 0.161092848828078 0.151076225578251 0.207820877917025 0.197892755366167 0.180995482036477 0.227039715417174 0.180777852094887
Rand_0526 0.216999463698316 0.180777852094887 0.151076225578251 0.227039715417174 0.136945139165466 0.18234311152182 0.233568490839234 0.180995482036477 0.128946823410445 0.161092848828078 0.207820877917025 0.197892755366167
Rand_0527 0.207820877917025 0.18234311152182 0.180777852094887 0.128946823410445 0.227039715417174 0.197892755366167 0.233568490839234 0.136945139165466 0.161092848828078 0.216999463698316 0.180995482036477 0.151076225578251
Rand_0528 0.128946823410445 0.227039715417174 0.180777852094887 0.18234311152182 0.216999463698316 0.233568490839234 0.161092848828078 0.136945139165466 0.207820877917025 0.180995482036477 0.197892755366167 0.151076225578251
Rand_0529 0.18234311152182 0.233568490839234 0.197892755366167 0.136945139165466 0.180777852094887 0.227039715417174 0.180995482036477 0.207820877917025 0.128946823410445 0.151076225578251 0.216999463698316 0.161092848828078
Rand_0530 0.180995482036477 0.207820877917025 0.216999463698316 0.227039715417174 0.161092848828078 0.136945139165466 0.128946823410445 0.197892755366167 0.180777852094887 0.233568490839234 0.18234311152182 0.151076225578251
Rand_0531 0.197892755366167 0.227039715417174 0.18234311152182 0.180995482036477 0.233568490839234 0.207820877917025 0.180777852094887 0.216999463698316 0.136945139165466 0.128946823410445 0.161092848828078 0.151076225578251
Rand_0532 0.216999463698316 0.161092848828078 0.180995482036477 0.233568490839234 0.227039715417174 0.18234311152182 0.128946823410445 0.136945139165466 0.180777852094887 0.207820877917025 0.197892755366167 0.151076225578251
Rand_0533 0.233568490839234 0.136945139165466 0.227039715417174 0.197892755366167 0.151076225578251 0.161092848828078 0.180995482036477 0.180777852094887 0.216999463698316 0.18234311152182 0.128946823410445 0.207820877917025
Rand_0534 0.216999463698316 0.136945139165466 0.227039715417174 0.128946823410445 0.180995482036477 0.207820877917025 0.161092848828078 0.151076225578251 0.197892755366167 0.180777852094887 0.18234311152182 0.233568490839234
Rand_0535 0.136945139165466 0.216999463698316 0.233568490839234 0.18234311152182 0.151076225578251 0.180777852094887 0.128946823410445 0.227039715417174 0.180995482036477 0.207820877917025 0.161092848828078 0.197892755366167
Rand_0536 0.161092848828078 0.216999463698316 0.233568490839234 0.151076225578251 0.136945139165466 0.18234311152182 0.180995482036477 0.180777852094887 0.197892755366167 0.227039715417174 0.207820877917025 0.128946823410445
Rand_0537 0.180777852094887 0.233568490839234 0.180995482036477 0.216999463698316 0.161092848828078 0.18234311152182 0.136945139165466 0.207820877917025 0.151076225578251 0.128946823410445 0.197892755366167 0.227039715417174
Rand_0538 0.233568490839234 0.197892755366167 0.151076225578251 0.216999463698316 0.161092848828078 0.136945139165466 0.180777852094887 0.227039715417174 0.207820877917025 0.18234311152182 0.180995482036477 0.128946823410445
Rand_0539 0.197892755366167 0.136945139165466 0.227039715417174 0.216999463698316 0.180995482036477 0.128946823410445 0.161092848828078 0.233568490839234 0.207820877917025 0.151076225578251 0.18234311152182 0.180777852094887
Rand_0540 0.161092848828078 0.128946823410445 0.197892755366167 0.207820877917025 0.136945139165466 0.151076225578251 0.180777852094887 0.216999463698316 0.233568490839234 0.180995482036477 0.18234311152182 0.227039715417174
Rand_0541 0.197892755366167 0.216999463698316 0.180995482036477 0.128946823410445 0.18234311152182 0.151076225578251 0.233568490839234 0.136945139165466 0.161092848828078 0.207820877917025 0.180777852094887 0.227039715417174
Rand_0542 0.207820877917025 0.128946823410445 0.197892755366167 0.180995482036477 0.227039715417174 0.18234311152182 0.233568490839234 0.216999463698316 0.180777852094887 0.151076225578251 0.136945139165466 0.161092848828078
Rand_0543 0.227039715417174 0.151076225578251 0.161092848828078 0.128946823410445 0.216999463698316 0.180995482036477 0.233568490839234 0.18234311152182 0.136945139165466 0.207820877917025 0.197892755366167 0.180777852094887
Rand_0544 0.128946823410445 0.207820877917025 0.180777852094887 0.233568490839234 0.18234311152182 0.216999463698316 0.197892755366167 0.136945139165466 0.227039715417174 0.161092848828078 0.180995482036477 0.151076225578251
Rand_0545 0.136945139165466 0.151076225578251 0.207820877917025 0.216999463698316 0.18234311152182 0.227039715417174 0.180777852094887 0.180995482036477 0.161092848828078 0.128946823410445 0.197892755366167 0.233568490839234
Rand_0546 0.180777852094887 0.197892755366167 0.136945139165466 0.233568490839234 0.161092848828078 0.216999463698316 0.180995482036477 0.151076225578251 0.227039715417174 0.128946823410445 0.207820877917025 0.18234311152182
Rand_0547 0.180777852094887 0.197892755366167 0.216999463698316 0.151076225578251 0.227039715417174 0.207820877917025 0.128946823410445 0.136945139165466 0.18234311152182 0.233568490839234 0.161092848828078 0.180995482036477
Rand_0548 0.128946823410445 0.151076225578251 0.18234311152182 0.161092848828078 0.197892755366167 0.136945139165466 0.233568490839234 0.180777852094887 0.216999463698316 0.207820877917025 0.180995482036477 0.227039715417174
Rand_0549 0.151076225578251 0.233568490839234 0.216999463698316 0.136945139165466 0.161092848828078 0.180995482036477 0.180777852094887 0.197892755366167 0.207820877917025 0.128946823410445 0.227039715417174 0.18234311152182
Rand_0550 0.151076225578251 0.180777852094887 0.128946823410445 0.216999463698316 0.161092848828078 0.136945139165466 0.180995482036477 0.233568490839234 0.18234311152182 0.197892755366167 0.207820877917025 0.227039715417174
Rand_0551 0.227039715417174 0.207820877917025 0.161092848828078 0.180777852094887 0.197892755366167 0.128946823410445 0.216999463698316 0.151076225578251 0.180995482036477 0.233568490839234 0.18234311152182 0.136945139165466
Rand_0552 0.180995482036477 0.207820877917025 0.216999463698316 0.197892755366167 0.180777852094887 0.227039715417174 0.128946823410445 0.161092848828078 0.151076225578251 0.233568490839234 0.18234311152182 0.136945139165466
Rand_0553 0.180777852094887 0.197892755366167 0.216999463698316 0.136945139165466 0.180995482036477 0.233568490839234 0.128946823410445 0.151076225578251 0.161092848828078 0.207820877917025 0.18234311152182 0.227039715417174
Rand_0554 0.197892755366167 0.18234311152182 0.161092848828078 0.233568490839234 0.216999463698316 0.136945139165466 0.227039715417174 0.207820877917025 0.151076225578251 0.180995482036477 0.180777852094887 0.128946823410445
Rand_0555 0.197892755366167 0.216999463698316 0.161092848828078 0.180995482036477 0.18234311152182 0.233568490839234 0.151076225578251 0.128946823410445 0.207820877917025 0.227039715417174 0.180777852094887 0.136945139165466
Rand_0556 0.151076225578251 0.197892755366167 0.227039715417174 0.161092848828078 0.180777852094887 0.180995482036477 0.136945139165466 0.207820877917025 0.18234311152182 0.216999463698316 0.233568490839234 0.128946823410445
Rand_0557 0.197892755366167 0.207820877917025 0.233568490839234 0.128946823410445 0.136945139165466 0.180777852094887 0.227039715417174 0.216999463698316 0.180995482036477 0.151076225578251 0.161092848828078 0.18234311152182
Rand_0558 0.233568490839234 0.18234311152182 0.216999463698316 0.180777852094887 0.128946823410445 0.227039715417174 0.161092848828078 0.180995482036477 0.136945139165466 0.151076225578251 0.197892755366167 0.207820877917025
Rand_0559 0.136945139165466 0.207820877917025 0.180995482036477 0.161092848828078 0.18234311152182 0.216999463698316 0.233568490839234 0.227039715417174 0.180777852094887 0.151076225578251 0.197892755366167 0.128946823410445
Rand_0560 0.233568490839234 0.180777852094887 0.197892755366167 0.18234311152182 0.161092848828078 0.180995482036477 0.128946823410445 0.151076225578251 0.216999463698316 0.207820877917025 0.136945139165466 0.227039715417174
Rand_0561 0.227039715417174 0.18234311152182 0.180995482036477 0.136945139165466 0.216999463698316 0.197892755366167 0.233568490839234 0.151076225578251 0.161092848828078 0.207820877917025 0.180777852094887 0.128946823410445
Rand_0562 0.18234311152182 0.180777852094887 0.136945139165466 0.197892755366167 0.227039715417174 0.128946823410445 0.151076225578251 0.161092848828078 0.207820877917025 0.233568490839234 0.180995482036477 0.216999463698316
Rand_0563 0.128946823410445 0.216999463698316 0.207820877917025 0.161092848828078 0.136945139165466 0.233568490839234 0.180777852094887 0.151076225578251 0.180995482036477 0.18234311152182 0.227039715417174 0.197892755366167
Rand_0564 0.161092848828078 0.207820877917025 0.197892755366167 0.128946823410445 0.180777852094887 0.233568490839234 0.136945139165466 0.216999463698316 0.227039715417174 0.180995482036477 0.151076225578251 0.18234311152182
Rand_0565 0.180995482036477 0.207820877917025 0.136945139165466 0.161092848828078 0.233568490839234 0.18234311152182 0.151076225578251 0.227039715417174 0.216999463698316 0.128946823410445 0.197892755366167 0.180777852094887
Rand_0566 0.180777852094887 0.128946823410445 0.151076225578251 0.233568490839234 0.180995482036477 0.197892755366167 0.216999463698316 0.227039715417174 0.18234311152182 0.136945139165466 0.207820877917025 0.161092848828078
Rand_0567 0.151076225578251 0.180995482036477 0.18234311152182 0.233568490839234 0.180777852094887 0.161092848828078 0.136945139165466 0.216999463698316 0.128946823410445 0.207820877917025 0.197892755366167 0.227039715417174
Rand_0568 0.197892755366167 0.227039715417174 0.233568490839234 0.180995482036477 0.136945139165466 0.207820877917025 0.161092848828078 0.180777852094887 0.128946823410445 0.151076225578251 0.18234311152182 0.216999463698316
Rand_0569 0.151076225578251 0.18234311152182 0.227039715417174 0.128946823410445 0.233568490839234 0.136945139165466 0.180777852094887 0.197892755366167 0.216999463698316 0.161092848828078 0.180995482036477 0.207820877917025
Rand_0570 0.216999463698316 0.128946823410445 0.227039715417174 0.161092848828078 0.151076225578251 0.180777852094887 0.18234311152182 0.233568490839234 0.207820877917025 0.197892755366167 0.180995482036477 0.136945139165466
Rand_0571 0.180995482036477 0.207820877917025 0.180777852094887 0.197892755366167 0.233568490839234 0.18234311152182 0.136945139165466 0.227039715417174 0.161092848828078 0.128946823410445 0.151076225578251 0.216999463698316
Rand_0572 0.207820877917025 0.227039715417174 0.161092848828078 0.197892755366167 0.151076225578251 0.128946823410445 0.180777852094887 0.216999463698316 0.233568490839234 0.180995482036477 0.136945139165466 0.18234311152182
Rand_0573 0.161092848828078 0.18234311152182 0.227039715417174 0.233568490839234 0.180995482036477 0.197892755366167 0.207820877917025 0.151076225578251 0.136945139165466 0.128946823410445 0.180777852094887 0.216999463698316
Rand_0574 0.180777852094887 0.227039715417174 0.207820877917025 0.180995482036477 0.128946823410445 0.18234311152182 0.216999463698316 0.197892755366167 0.151076225578251 0.136945139165466 0.233568490839234 0.161092848828078
Rand_0575 0.161092848828078 0.18234311152182 0.151076225578251 0.197892755366167 0.207820877917025 0.233568490839234 0.180777852094887 0.180995482036477 0.136945139165466 0.128946823410445 0.227039715417174 0.216999463698316
Rand_0576 0.180995482036477 0.161092848828078 0.128946823410445 0.197892755366167 0.180777852094887 0.151076225578251 0.18234311152182 0.227039715417174 0.233568490839234 0.216999463698316 0.207820877917025 0.136945139165466
Rand_0577 0.207820877917025 0.128946823410445 0.216999463698316 0.233568490839234 0.136945139165466 0.18234311152182 0.180777852094887 0.227039715417174 0.197892755366167 0.180995482036477 0.151076225578251 0.161092848828078
Rand_0578 0.180995482036477 0.136945139165466 0.216999463698316 0.161092848828078 0.233568490839234 0.207820877917025 0.128946823410445 0.197892755366167 0.227039715417174 0.180777852094887 0.18234311152182 0.151076225578251
Rand_0579 0.180777852094887 0.197892755366167 0.180995482036477 0.128946823410445 0.233568490839234 0.207820877917025 0.18234311152182 0.151076225578251 0.136945139165466 0.216999463698316 0.227039715417174 0.161092848828078
Rand_0580 0.161092848828078 0.207820877917025 0.128946823410445 0.197892755366167 0.227039715417174 0.136945139165466 0.18234311152182 0.216999463698316 0.180995482036477 0.233568490839234 0.151076225578251 0.180777852094887
Rand_0581 0.216999463698316 0.197892755366167 0.227039715417174 0.180995482036477 0.233568490839234 0.180777852094887 0.151076225578251 0.136945139165466 0.161092848828078 0.128946823410445 0.18234311152182 0.207820877917025
Rand_0582 0.227039715417174 0.161092848828078 0.18234311152182 0.233568490839234 0.128946823410445 0.180995482036477 0.136945139165466 0.180777852094887 0.197892755366167 0.151076225578251 0.216999463698316 0.207820877917025
Rand_0583 0.161092848828078 0.136945139165466 0.207820877917025 0.227039715417174 0.151076225578251 0.216999463698316 0.18234311152182 0.128946823410445 0.180995482036477 0.233568490839234 0.197892755366167 0.180777852094887
Rand_0584 0.18234311152182 0.197892755366167 0.233568490839234 0.180995482036477 0.151076225578251 0.136945139165466 0.161092848828078 0.180777852094887 0.207820877917025 0.128946823410445 0.227039715417174 0.216999463698316
Rand_0585 0.197892755366167 0.161092848828078 0.180995482036477 0.216999463698316 0.128946823410445 0.227039715417174 0.151076225578251 0.233568490839234 0.180777852094887 0.136945139165466 0.18234311152182 0.207820877917025
Rand_0586 0.233568490839234 0.180995482036477 0.128946823410445 0.151076225578251 0.227039715417174 0.161092848828078 0.216999463698316 0.180777852094887 0.18234311152182 0.136945139165466 0.207820877917025 0.197892755366167
Rand_0587 0.128946823410445 0.18234311152182 0.180777852094887 0.197892755366167 0.136945139165466 0.180995482036477 0.216999463698316 0.233568490839234 0.227039715417174 0.161092848828078 0.151076225578251 0.207820877917025
Rand_0588 0.180995482036477 0.197892755366167 0.151076225578251 0.216999463698316 0.161092848828078 0.136945139165466 0.180777852094887 0.207820877917025 0.128946823410445 0.227039715417174 0.18234311152182 0.233568490839234
Rand_0589 0.151076225578251 0.207820877917025 0.216999463698316 0.180777852094887 0.18234311152182 0.233568490839234 0.197892755366167 0.128946823410445 0.136945139165466 0.227039715417174 0.161092848828078 0.180995482036477
Rand_0590 0.161092848828078 0.180995482036477 0.227039715417174 0.197892755366167 0.233568490839234 0.207820877917025 0.180777852094887 0.18234311152182 0.151076225578251 0.136945139165466 0.216999463698316 0.128946823410445
Rand_0591 0.233568490839234 0.180777852094887 0.161092848828078 0.151076225578251 0.197892755366167 0.136945139165466 0.227039715417174 0.216999463698316 0.128946823410445 0.180995482036477 0.207820877917025 0.18234311152182
Rand_0592 0.180995482036477 0.151076225578251 0.233568490839234 0.136945139165466 0.207820877917025 0.161092848828078 0.216999463698316 0.18234311152182 0.197892755366167 0.128946823410445 0.180777852094887 0.227039715417174
Rand_0593 0.197892755366167 0.18234311152182 0.136945139165466 0.151076225578251 0.180777852094887 0.180995482036477 0.207820877917025 0.161092848828078 0.128946823410445 0.233568490839234 0.216999463698316 0.227039715417174
Rand_0594 0.161092848828078 0.128946823410445 0.180995482036477 0.227039715417174 0.233568490839234 0.151076225578251 0.18234311152182 0.136945139165466 0.197892755366167 0.216999463698316 0.207820877917025 0.180777852094887
Rand_0595 0.197892755366167 0.180995482036477 0.207820877917025 0.128946823410445 0.18234311152182 0.151076225578251 0.233568490839234 0.216999463698316 0.180777852094887 0.161092848828078 0.136945139165466 0.227039715417174
Rand_0596 0.227039715417174 0.161092848828078 0.233568490839234 0.136945139165466 0.216999463698316 0.18234311152182 0.180995482036477 0.128946823410445 0.207820877917025 0.180777852094887 0.151076225578251 0.197892755366167
Rand_0597 0.180777852094887 0.227039715417174 0.233568490839234 0.128946823410445 0.18234311152182 0.180995482036477 0.151076225578251 0.207820877917025 0.136945139165466 0.216999463698316 0.197892755366167 0.161092848828078
Rand_0598 0.136945139165466 0.151076225578251 0.128946823410445 0.216999463698316 0.180777852094887 0.18234311152182 0.180995482036477 0.227039715417174 0.207820877917025 0.197892755366167 0.233568490839234 0.161092848828078
Rand_0599 0.136945139165466 0.161092848828078 0.128946823410445 0.180995482036477 0.233568490839234 0.151076225578251 0.227039715417174 0.18234311152182 0.197892755366167 0.216999463698316 0.180777852094887 0.207820877917025
Rand_0600 0.128946823410445 0.180995482036477 0.216999463698316 0.180777852094887 0.136945139165466 0.233568490839234 0.197892755366167 0.207820877917025 0.227039715417174 0.18234311152182 0.151076225578251 0.161092848828078
Rand_0601 0.136945139165466 0.180995482036477 0.207820877917025 0.161092848828078 0.180777852094887 0.18234311152182 0.216999463698316 0.151076225578251 0.227039715417174 0.128946823410445 0.197892755366167 0.233568490839234
Rand_0602 0.180995482036477 0.216999463698316 0.136945139165466 0.227039715417174 0.161092848828078 0.151076225578251 0.197892755366167 0.128946823410445 0.180777852094887 0.18234311152182 0.207820877917025 0.233568490839234
Rand_0603 0.18234311152182 0.233568490839234 0.161092848828078 0.151076225578251 0.180777852094887 0.136945139165466 0.216999463698316 0.197892755366167 0.128946823410445 0.207820877917025 0.180995482036477 0.227039715417174
Rand_0604 0.197892755366167 0.18234311152182 0.128946823410445 0.207820877917025 0.216999463698316 0.180777852094887 0.180995482036477 0.233568490839234 0.136945139165466 0.161092848828078 0.151076225578251 0.227039715417174
Rand_0605 0.128946823410445 0.180995482036477 0.180777852094887 0.227039715417174 0.207820877917025 0.18234311152182 0.151076225578251 0.161092848828078 0.233568490839234 0.197892755366167 0.216999463698316 0.136945139165466
Rand_0606 0.161092848828078 0.136945139165466 0.216999463698316 0.128946823410445 0.207820877917025 0.180777852094887 0.151076225578251 0.18234311152182 0.227039715417174 0.233568490839234 0.180995482036477 0.197892755366167
Rand_0607 0.233568490839234 0.136945139165466 0.128946823410445 0.227039715417174 0.197892755366167 0.216999463698316 0.161092848828078 0.207820877917025 0.180995482036477 0.18234311152182 0.180777852094887 0.151076225578251
Rand_0608 0.136945139165466 0.233568490839234 0.18234311152182 0.180777852094887 0.227039715417174 0.197892755366167 0.207820877917025 0.180995482036477 0.151076225578251 0.161092848828078 0.128946823410445 0.216999463698316
Rand_0609 0.161092848828078 0.180777852094887 0.233568490839234 0.136945139165466 0.207820877917025 0.18234311152182 0.151076225578251 0.216999463698316 0.227039715417174 0.180995482036477 0.128946823410445 0.197892755366167
Rand_0610 0.151076225578251 0.233568490839234 0.180995482036477 0.161092848828078 0.136945139165466 0.216999463698316 0.207820877917025 0.180777852094887 0.128946823410445 0.227039715417174 0.197892755366167 0.18234311152182
Rand_0611 0.128946823410445 0.227039715417174 0.18234311152182 0.216999463698316 0.136945139165466 0.151076225578251 0.233568490839234 0.197892755366167 0.207820877917025 0.180777852094887 0.161092848828078 0.180995482036477
Rand_0612 0.216999463698316 0.151076225578251 0.128946823410445 0.227039715417174 0.207820877917025 0.197892755366167 0.233568490839234 0.180995482036477 0.180777852094887 0.161092848828078 0.136945139165466 0.18234311152182
Rand_0613 0.180995482036477 0.136945139165466 0.216999463698316 0.207820877917025 0.18234311152182 0.128946823410445 0.233568490839234 0.180777852094887 0.227039715417174 0.151076225578251 0.161092848828078 0.197892755366167
Rand_0614 0.227039715417174 0.180777852094887 0.180995482036477 0.151076225578251 0.233568490839234 0.136945139165466 0.197892755366167 0.216999463698316 0.161092848828078 0.128946823410445 0.207820877917025 0.18234311152182
Rand_0615 0.180777852094887 0.180995482036477 0.18234311152182 0.233568490839234 0.227039715417174 0.207820877917025 0.161092848828078 0.197892755366167 0.151076225578251 0.216999463698316 0.136945139165466 0.128946823410445
Rand_0616 0.233568490839234 0.216999463698316 0.161092848828078 0.136945139165466 0.180777852094887 0.207820877917025 0.151076225578251 0.18234311152182 0.227039715417174 0.197892755366167 0.180995482036477 0.128946823410445
Rand_0617 0.151076225578251 0.180777852094887 0.161092848828078 0.18234311152182 0.216999463698316 0.180995482036477 0.207820877917025 0.136945139165466 0.197892755366167 0.227039715417174 0.128946823410445 0.233568490839234
Rand_0618 0.227039715417174 0.180995482036477 0.207820877917025 0.151076225578251 0.180777852094887 0.161092848828078 0.128946823410445 0.197892755366167 0.216999463698316 0.136945139165466 0.233568490839234 0.18234311152182
Rand_0619 0.161092848828078 0.151076225578251 0.180777852094887 0.233568490839234 0.216999463698316 0.207820877917025 0.197892755366167 0.180995482036477 0.18234311152182 0.128946823410445 0.227039715417174 0.136945139165466
Rand_0620 0.207820877917025 0.197892755366167 0.161092848828078 0.180995482036477 0.128946823410445 0.136945139165466 0.227039715417174 0.180777852094887 0.151076225578251 0.216999463698316 0.18234311152182 0.233568490839234
Rand_0621 0.180995482036477 0.216999463698316 0.207820877917025 0.136945139165466 0.151076225578251 0.180777852094887 0.227039715417174 0.197892755366167 0.233568490839234 0.18234311152182 0.128946823410445 0.161092848828078
Rand_0622 0.180995482036477 0.161092848828078 0.151076225578251 0.207820877917025 0.18234311152182 0.216999463698316 0.128946823410445 0.136945139165466 0.180777852094887 0.197892755366167 0.227039715417174 0.233568490839234
Rand_0623 0.151076225578251 0.216999463698316 0.233568490839234 0.180995482036477 0.197892755366167 0.227039715417174 0.128946823410445 0.136945139165466 0.18234311152182 0.207820877917025 0.180777852094887 0.161092848828078
Rand_0624 0.207820877917025 0.161092848828078 0.227039715417174 0.151076225578251 0.180995482036477 0.18234311152182 0.197892755366167 0.128946823410445 0.180777852094887 0.216999463698316 0.136945139165466 0.233568490839234
Rand_0625 0.197892755366167 0.180777852094887 0.18234311152182 0.136945139165466 0.161092848828078 0.227039715417174 0.180995482036477 0.128946823410445 0.233568490839234 0.216999463698316 0.151076225578251 0.207820877917025
Rand_0626 0.18234311152182 0.207820877917025 0.151076225578251 0.197892755366167 0.216999463698316 0.180777852094887 0.180995482036477 0.227039715417174 0.128946823410445 0.233568490839234 0.161092848828078 0.136945139165466
Rand_0627 0.180777852094887 0.161092848828078 0.197892755366167 0.233568490839234 0.18234311152182 0.128946823410445 0.227039715417174 0.151076225578251 0.180995482036477 0.207820877917025 0.216999463698316 0.136945139165466
Rand_0628 0.180995482036477 0.216999463698316 0.151076225578251 0.180777852094887 0.161092848828078 0.233568490839234 0.128946823410445 0.197892755366167 0.227039715417174 0.207820877917025 0.18234311152182 0.136945139165466
Rand_0629 0.151076225578251 0.128946823410445 0.180777852094887 0.233568490839234 0.136945139165466 0.207820877917025 0.216999463698316 0.227039715417174 0.161092848828078 0.180995482036477 0.18234311152182 0.197892755366167
Rand_0630 0.151076225578251 0.161092848828078 0.216999463698316 0.18234311152182 0.227039715417174 0.207820877917025 0.136945139165466 0.180777852094887 0.128946823410445 0.197892755366167 0.180995482036477 0.233568490839234
Rand_0631 0.233568490839234 0.18234311152182 0.227039715417174 0.128946823410445 0.180777852094887 0.161092848828078 0.207820877917025 0.180995482036477 0.151076225578251 0.197892755366167 0.136945139165466 0.216999463698316
Rand_0632 0.227039715417174 0.136945139165466 0.180995482036477 0.18234311152182 0.161092848828078 0.233568490839234 0.197892755366167 0.128946823410445 0.151076225578251 0.216999463698316 0.207820877917025 0.180777852094887
Rand_0633 0.233568490839234 0.18234311152182 0.197892755366167 0.207820877917025 0.227039715417174 0.180995482036477 0.216999463698316 0.180777852094887 0.128946823410445 0.136945139165466 0.151076225578251 0.161092848828078
Rand_0634 0.216999463698316 0.136945139165466 0.227039715417174 0.233568490839234 0.128946823410445 0.197892755366167 0.18234311152182 0.180777852094887 0.180995482036477 0.151076225578251 0.161092848828078 0.207820877917025
Rand_0635 0.161092848828078 0.180777852094887 0.128946823410445 0.197892755366167 0.180995482036477 0.216999463698316 0.151076225578251 0.227039715417174 0.18234311152182 0.207820877917025 0.136945139165466 0.233568490839234
Rand_0636 0.161092848828078 0.180777852094887 0.128946823410445 0.197892755366167 0.151076225578251 0.216999463698316 0.233568490839234 0.207820877917025 0.136945139165466 0.227039715417174 0.18234311152182 0.180995482036477
Rand_0637 0.233568490839234 0.128946823410445 0.207820877917025 0.197892755366167 0.151076225578251 0.216999463698316 0.18234311152182 0.136945139165466 0.180995482036477 0.227039715417174 0.180777852094887 0.161092848828078
Rand_0638 0.233568490839234 0.227039715417174 0.18234311152182 0.151076225578251 0.136945139165466 0.216999463698316 0.180995482036477 0.180777852094887 0.197892755366167 0.161092848828078 0.128946823410445 0.207820877917025
Rand_0639 0.233568490839234 0.227039715417174 0.207820877917025 0.180777852094887 0.128946823410445 0.151076225578251 0.18234311152182 0.180995482036477 0.197892755366167 0.216999463698316 0.161092848828078 0.136945139165466
Rand_0640 0.233568490839234 0.180777852094887 0.207820877917025 0.197892755366167 0.161092848828078 0.180995482036477 0.151076225578251 0.18234311152182 0.216999463698316 0.136945139165466 0.128946823410445 0.227039715417174
Rand_0641 0.180995482036477 0.216999463698316 0.180777852094887 0.207820877917025 0.227039715417174 0.128946823410445 0.161092848828078 0.136945139165466 0.233568490839234 0.151076225578251 0.197892755366167 0.18234311152182
Rand_0642 0.161092848828078 0.151076225578251 0.128946823410445 0.207820877917025 0.180777852094887 0.233568490839234 0.18234311152182 0.227039715417174 0.180995482036477 0.197892755366167 0.136945139165466 0.216999463698316
Rand_0643 0.128946823410445 0.18234311152182 0.161092848828078 0.136945139165466 0.180995482036477 0.151076225578251 0.233568490839234 0.216999463698316 0.180777852094887 0.207820877917025 0.197892755366167 0.227039715417174
